"place_id","name","latitude","longitude","people","fieldtrips__fieldtrip_id____001","fieldtrips__fieldtrip_id____002","fieldtrips__fieldtrip_id____003","fieldtrips__fieldtrip_id____004","fieldtrips__fieldtrip_id____005","fieldtrips__fieldtrip_id____006","fieldtrips__fieldtrip_id____007","people__person__person_id","people__person__relationship","people__person__full_name","people__person__last_name","people__person__first_name","people__person__gender","people__person__core_informant","people__person__image","people__person__url","people__person__residence_place","people__person__residence_place__place_id","people__person__residence_place__name","fieldtrips","fieldtrips__fieldtrip_id"
"702","Viksnæs","54.8912","11.6568","","","","","","","","","335","told stories here","Harald Boisen","Boisen","Harald","N/A","null","","data/informants/335.dfl","","702","Viksnæs","null",""
"704","Vildmose","57.2133","9.81505","null","","","","","","","","","","","","","","","","","","","","null",""
"1063","Vilhelmsborg","56.0671","10.1867","null","","","","","","","","","","","","","","","","","","","","null",""
"705","Villendrup","56.333","10.203","null","7","12","","","","","","","","","","","","","","","","","","",""
"1038","Vilslev","55.3969","8.70681","null","","","","","","","","","","","","","","","","","","","","null",""
"706","Vilsted","56.9106","9.28803","","","","","","","","","217","told stories here","Kristen Nielsen","Nielsen","Kristen","m","null","","data/informants/217.dfl","","831","Mosehusene, Jetsmark","null",""
"1018","Vilstrup","55.6894","9.46429","null","","","","","","","","","","","","","","","","","","","","null",""
"707","Vilstrup","56.434","10.1073","null","","","","","","","","","","","","","","","","","","","","null",""
"708","Vindblæs","56.6751","10.145","null","","","","","","","","","","","","","","","","","","","","null",""
"709","Vinding","56.2749","8.66181","null","","","","","","","","","","","","","","","","","","","","null",""
"910","Vinkel","56.4211","9.4982","","","","","","","","","492","told stories here","Lars Nielsen","Nielsen","Lars","m","null","","data/informants/492.dfl","","910","Vinkel","null",""
"970","Vinstrup","56.6123","10.1817","null","","","","","","","","","","","","","","","","","","","","null",""
"911","Vinten-Enner","55.908","9.74228","","","","","","","","","457","told stories here","Seminarist F. P. J. Lund","Lund","F. P. J.","N/A","null","","data/informants/457.dfl","","911","Vinten-Enner","null",""
"710","Vintønden","56.7937","9.73942","null","","","","","","","","","","","","","","","","","","","","null",""
"912","Virklund","56.1303","9.55943","","","","","","","","","544","told stories here","C. Sørensen Thomaskjær","Thomaskjær","C. Sørensen","N/A","null","","data/informants/544.dfl","","912","Virklund","null",""
"711","Visborg","56.7374","10.1475","null","","","","","","","","","","","","","","","","","","","","","1"
"995","Visby","55.0095","8.78636","null","","","","","","","","","","","","","","","","","","","","null",""
"712","Vislev","55.3987","8.70807","null","","","","","","","","","","","","","","","","","","","","null",""
"713","Vissing","56.3662","10.0129","null","","","","","","","","","","","","","","","","","","","","null",""
"714","Vitrup","57.3937","9.78587","null","","","","","","","","","","","","","","","","","","","","null",""
"715","Vium","56.6742","8.95881","null","","","","","","","","","","","","","","","","","","","","null",""
"1041","Vium","56.326","9.37801","null","","","","","","","","","","","","","","","","","","","","null",""
"716","Viv","55.5812","9.48241","null","","","","","","","","","","","","","","","","","","","","","9"
"717","Vodskov","57.1094","10.0366","null","","","","","","","","","","","","","","","","","","","","","11"
"962","Voergård","57.2427","10.335","null","","","","","","","","","","","","","","","","","","","","null",""
"1055","Voermark","55.176","10.7465","null","","","","","","","","","","","","","","","","","","","","null",""
"719","Vojens","56.6526","8.9389","null","","","","","","","","","","","","","","","","","","","","null",""
"720","Vokslev","56.9665","9.68121","","","","","","","","","187","told stories here","Jens Mark","Mark","Jens","m","null","","data/informants/187.dfl","","720","Vokslev","","1"
"913","Voldby","56.4632","10.8684","","","","","","","","","553","told stories here","Højskoleforstander J. L. West","West","J. L.","N/A","null","","data/informants/553.dfl","","913","Voldby","null",""
"","","","","","","","","","","","","554","told stories here","J. L. West","West","J. L.","N/A","null","","data/informants/554.dfl","","913","Voldby","",""
"721","Voldum","56.3664","10.1647","","","","","","","","","77","told stories here","S. L. Høeg","Høeg","S. L.","m","null","","data/informants/77.dfl","","721","Voldum","","4"
"914","Vole","56.1938","9.69566","","","","","","","","","344","told stories here","Jens Bærtelsen","Bærtelsen","Jens","N/A","null","","data/informants/344.dfl","","914","Vole","null",""
"","","","","","","","","","","","","441","told stories here","Niels Kristiansen","Kristiansen","Niels","N/A","null","","data/informants/441.dfl","","914","Vole","",""
"","","","","","","","","","","","","406","told stories here","Svend Peter Jensen","Jensen","Svend Peter","N/A","null","","data/informants/406.dfl","","914","Vole","",""
"722","Vollerup","57.3515","9.88919","null","","","","","","","","","","","","","","","","","","","","null",""
"723","Volstrup","57.3201","10.4395","null","","","","","","","","","","","","","","","","","","","","null",""
"724","Vonge","55.8603","9.41943","null","","","","","","","","","","","","","","","","","","","","","9"
"725","Vorde kirke","56.5305","9.34046","null","","","","","","","","","","","","","","","","","","","","null",""
"915","Vore","56.5239","10.2689","","","","","","","","","557","told stories here","Kristen Andersen","Andersen","Kristen","N/A","null","","data/informants/557.dfl","","915","Vore","null",""
"726","Vorgaard","57.2416","10.3359","null","","","","","","","","","","","","","","","","","","","","","11"
"727","Vorre","56.2783","10.2944","null","","","","","","","","","","","","","","","","","","","","","7"
"728","Vorsaa","57.2067","10.4904","null","","","","","","","","","","","","","","","","","","","","","11"
"916","Vosborg","56.0874","8.35511","","","","","","","","","361","told stories here","Hanne (Johanne Marie Christine) Fenger","Fenger","Hanne (Johanne Marie Christine)","N/A","null","","data/informants/361.dfl","","916","Vosborg","null",""
"729","Vosnæsgård","56.2808","10.3449","null","","","","","","","","","","","","","","","","","","","","null",""
"730","Vraa","57.1957","9.92684","null","","","","","","","","","","","","","","","","","","","","null",""
"731","Vraa","57.3567","9.94679","null","","","","","","","","","","","","","","","","","","","","","11"
"732","Vrejlev","57.3603","9.98329","null","","","","","","","","","","","","","","","","","","","","null",""
"939","Vrenderup","55.6174","8.7275","null","","","","","","","","","","","","","","","","","","","","null",""
"733","Vrendsted","57.3406","9.77719","null","","","","","","","","","","","","","","","","","","","","","8"
"1028","Vridsted","56.4416","9.01276","null","","","","","","","","","","","","","","","","","","","","null",""
"734","Vrinders","56.2424","10.4971","null","","","","","","","","","","","","","","","","","","","","","7"
"1027","Vrove","56.4346","9.03365","null","","","","","","","","","","","","","","","","","","","","null",""
"735","Vugdrup","57.382","10.1608","null","","","","","","","","","","","","","","","","","","","","null",""
"991","Vår","56.9842","9.46848","null","","","","","","","","","","","","","","","","","","","","null",""
"1062","Vænø","56.5521","8.63457","null","","","","","","","","","","","","","","","","","","","","null",""
"899","Værslev","55.6552","11.2133","","","","","","","","","375","told stories here","Friskolelærer Jørgen Hansen","Hansen","Jørgen","N/A","null","","data/informants/375.dfl","","899","Værslev","null",""
"736","Wår bro","57.5109","10.0053","null","","","","","","","","","","","","","","","","","","","","null",""
"11","Åbenrå","55.0505","9.41294","","","","","","","","","385","told stories here","Farversvend C. C. Haugård","Haugård","C. C.","N/A","null","","data/informants/385.dfl","","11","Åbenrå","null",""
"12","Åby  Åbyen","57.564","10.03","null","","","","","","","","","","","","","","","","","","","","null",""
"14","Ågerup mølle","55.6909","12.1765","null","","","","","","","","","","","","","","","","","","","","null",""
"1019","Åker","55.0682","14.9271","null","","","","","","","","","","","","","","","","","","","","null",""
"19","Åkjær","56.1089","9.86729","","","","","","","","","106","told stories here","Jeppe Jensen","Jensen","Jeppe","m","null","","data/informants/106.dfl","","19","Åkjær","null",""
"740","Åle","55.8876","9.56112","","","","","","","","","352","told stories here","K. P. Dalin","Dalin","K. P.","N/A","null","","data/informants/352.dfl","","740","Åle","null",""
"743","Årup","56.759","9.41644","","","","","","","","","445","told stories here","Peder Ladefoged","Ladefoged","Peder","N/A","null","","data/informants/445.dfl","","743","Årup","null",""
"744","Ås, Tvingstrup","55.9163","9.97233","","","","","","","","","526","told stories here","Lærer S. P. Rasmussen","Rasmussen","S. P.","N/A","null","","data/informants/526.dfl","","744","Ås, Tvingstrup","null",""
"747","Åsted","56.7718","8.9895","","","","","","","","","403","told stories here","Lærer P. K. Jensen","Jensen","P. K.","N/A","null","","data/informants/403.dfl","","747","Åsted","null",""
"38","Åstrup","57.4392","9.93612","null","","","","","","","","","","","","","","","","","","","","null",""
"948","Åsum","55.4017","10.4644","null","","","","","","","","","","","","","","","","","","","","null",""
"13","Æbletoft","56.1971","10.6814","null","","","","","","","","","","","","","","","","","","","","null",""
"838","Ø Marie","55.1438","9.01853","","","","","","","","","411","told stories here","Chr. Jespersen","Jespersen","Chr.","N/A","null","","data/informants/411.dfl","","838","Ø Marie","null",""
"444","Ødis","55.4099","9.38388","null","","","","","","","","","","","","","","","","","","","","null",""
"445","Ødsted","55.6576","9.40066","null","","","","","","","","","","","","","","","","","","","","","9"
"446","Ødum","56.3126","10.1345","null","","","","","","","","","","","","","","","","","","","","null",""
"447","Øksenvad","57.4129","10.0963","null","","","","","","","","","","","","","","","","","","","","null",""
"964","Øllevad","55.5579","8.55531","null","","","","","","","","","","","","","","","","","","","","null",""
"449","Ølst","56.3877","10.0861","null","","","","","","","","","","","","","","","","","","","","","7"
"990","Ørndrup","56.8341","9.35844","null","","","","","","","","","","","","","","","","","","","","null",""
"841","Ørridslev","55.9393","9.93701","","","","","","","","","373","told stories here","Hans Hansen","Hansen","Hans","N/A","null","","data/informants/373.dfl","","841","Ørridslev","null",""
"842","Ørritslev","55.5004","10.2287","","","","","","","","","394","told stories here","Friskolelærer A. E. Jakobsen","Jakobsen","A. E.","N/A","null","","data/informants/394.dfl","","842","Ørritslev","null",""
"843","Ørsted","56.5533","10.3623","","","","","","","","","391","told stories here","Pens. Lærer Ove Holm","Holm","Ove","N/A","null","","data/informants/391.dfl","","843","Ørsted","null",""
"452","Ørum","56.4841","9.62445","","","","","","","","","432","told stories here","Ane Marie Kristensdatter","Kristensdatter","Ane Marie","N/A","null","","data/informants/432.dfl","","452","Ørum","null",""
"1056","Øsløs","57.027","9.00384","null","","","","","","","","","","","","","","","","","","","","null",""
"844","Øst Marie, Bornholm","55.1435","9.01851","","","","","","","","","532","told stories here","Lærer Kr. Skovmand","Skovmand","Kr.","N/A","null","","data/informants/532.dfl","","844","Øst Marie, Bornholm","null",""
"453","Østbjerg bakker","57.1311","10.0091","null","","","","","","","","","","","","","","","","","","","","null",""
"988","Øster Assels","56.7008","8.69073","null","","","","","","","","","","","","","","","","","","","","null",""
"455","Øster Brønderslev","57.2481","9.99782","","14","8","","","","","","205","told stories here","Jens Kr. Kristensen (Mossi-Jens) Mosen","Mosen","Jens Kr. Kristensen","m","null","","data/informants/205.dfl","","455","Øster Brønderslev","",""
"456","Øster Gjesten","55.5282","9.21429","null","","","","","","","","","","","","","","","","","","","","","9"
"457","Øster Hassing","57.07","10.2025","null","","","","","","","","","","","","","","","","","","","","","11"
"458","Øster Hornum","56.94","9.7529","null","","","","","","","","","","","","","","","","","","","","","1"
"845","Øster Lem","56.045","8.4287","","","","","","","","","320","told stories here","Thomas Andbæk","Andbæk","Thomas","N/A","null","","data/informants/320.dfl","","845","Øster Lem","null",""
"460","Øster Løgum","55.1172","9.36115","null","","","","","","","","","","","","","","","","","","","","null",""
"846","Øster Vandet","56.9958","8.61685","","","","","","","","","331","told stories here","Lærer Lavst Nikolaj Bertelsen","Bertelsen","Lavst Nikolaj","N/A","null","","data/informants/331.dfl","","846","Øster Vandet","null",""
"1039","Øster Velling","56.4273","9.85285","null","","","","","","","","","","","","","","","","","","","","null",""
"459","Østergård","56.0719","9.84456","null","","","","","","","","","","","","","","","","","","","","null",""
"461","Østrup","57.2605","9.68693","null","","","","","","","","","","","","","","","","","","","","null",""
